File,Word,Sum_Dist,Syllables,Length,Correlation,M05,M14,F03,M07,M08,M01,M10,M11,F04,M04,F05,M12,M16,F02,M09
B1_C5,Tab,2038.6387615269,1,3,0.4021504446,0,33.3333333333,0,0,20,33.3333333333,28.5714285714,28.5714285714,0,0,33.3333333333,0,0,33.3333333333,0
B1_C7,Alt,1538.412493449,1,3,0.6488766944,0,33.3333333333,0,0,33.3333333333,25,33.3333333333,28.5714285714,28.5714285714,0,28.5714285714,16.6666666667,0,33.3333333333,40
B1_C9,Shift,2078.3370756449,1,5,0.3567371075,0,33.3333333333,0,0,22.2222222222,22.2222222222,25,0,20,22.2222222222,60,28.5714285714,15.3846153846,33.3333333333,22.2222222222
B1_CW1,the,2347.0509155108,1,3,0.0868015016,28.5714285714,50,0,100,40,33.3333333333,0,40,0,28.5714285714,50,33.3333333333,0,0,33.3333333333
B1_CW10,it,2078.3370756449,1,2,0.3858623538,14.2857142857,0,0,0,100,0,0,0,0,0,0,0,50,0,50
B1_CW100,yes,1890.185440638,1,3,0.8585331877,50,100,50,66.6666666667,100,28.5714285714,85.7142857143,57.1428571429,57.1428571429,0,85.7142857143,0,80,44.4444444444,100
B1_CW11,he,2347.0509155108,1,2,0.7750425583,50,100,0,66.6666666667,100,0,100,50,80,66.6666666667,100,0,100,66.6666666667,100
B1_CW12,was,1352.0832074987,1,3,0.8043716184,66.6666666667,66.6666666667,0,40,75,0,33.3333333333,0,40,0,75,0,40,0,66.6666666667
B1_CW13,for,1191.2652937109,1,3,0.7121881917,75,85.7142857143,33.3333333333,66.6666666667,85.7142857143,40,66.6666666667,85.7142857143,75,0,57.1428571429,0,100,0,85.7142857143
B1_CW14,on,1538.412493449,1,2,-0.132908734,25,0,100,33.3333333333,0,0,50,0,0,0,50,33.3333333333,50,40,50
B1_CW16,as,2038.6387615269,1,2,0.5348279467,80,100,100,57.1428571429,100,50,100,28.5714285714,40,40,80,40,50,50,80
B1_CW17,with,2078.3370756449,1,4,0.7151341128,0,33.3333333333,0,28.5714285714,50,18.1818181818,28.5714285714,28.5714285714,25,0,50,0,50,0,33.3333333333
B1_CW18,his,2078.3370756449,1,3,0.5240947946,40,57.1428571429,40,33.3333333333,50,0,57.1428571429,40,28.5714285714,0,66.6666666667,50,80,33.3333333333,33.3333333333
B1_CW19,they,2216.205902733,1,4,0.7387185597,0,85.7142857143,33.3333333333,33.3333333333,88.8888888889,28.5714285714,85.7142857143,85.7142857143,40,33.3333333333,88.8888888889,0,88.8888888889,44.4444444444,88.8888888889
B1_CW2,of,1352.0832074987,1,2,-0.347277631,0,0,50,50,0,16.6666666667,50,50,28.5714285714,40,0,50,50,0,50
B1_CW20,I,2317.9521011663,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B1_CW21,at,2038.6387615269,1,2,0.6162666034,66.6666666667,66.6666666667,50,40,50,33.3333333333,50,50,33.3333333333,0,80,50,50,33.3333333333,50
B1_CW22,be,2347.0509155108,1,2,0.706543644,50,100,50,0,100,20,50,0,100,0,100,40,50,33.3333333333,100
B1_CW23,this,2078.3370756449,1,4,0.5342202454,33.3333333333,60,0,0,88.8888888889,66.6666666667,75,75,40,33.3333333333,66.6666666667,0,57.1428571429,40,0
B1_CW24,have,2216.205902733,1,4,0.8337763629,28.5714285714,57.1428571429,0,28.5714285714,85.7142857143,36.3636363636,100,57.1428571429,50,0,100,33.3333333333,0,33.3333333333,57.1428571429
B1_CW25,from,1352.0832074987,1,4,0.2634143713,66.6666666667,40,0,25,80,28.5714285714,40,57.1428571429,0,57.1428571429,28.5714285714,33.3333333333,66.6666666667,0,25
B1_CW26,or,1191.2652937109,1,2,0.229260377,13.3333333333,100,0,0,80,66.6666666667,0,80,100,50,50,100,100,0,100
B1_CW27,had,2038.6387615269,1,3,0.7737756035,40,57.1428571429,0,20,100,33.3333333333,85.7142857143,40,40,40,66.6666666667,0,80,25,57.1428571429
B1_CW28,by,2317.9521011663,1,2,0.7151776446,0,0,0,0,50,0,50,0,0,0,66.6666666667,0,0,0,50
B1_CW29,word,1458.1896310151,1,4,0.5805782784,75,57.1428571429,28.5714285714,60,80,40,57.1428571429,66.6666666667,75,0,44.4444444444,66.6666666667,66.6666666667,33.3333333333,88.8888888889
B1_CW3,and,1352.0832074987,1,3,0.7401713361,57.1428571429,66.6666666667,50,50,85.7142857143,28.5714285714,85.7142857143,20,100,0,100,33.3333333333,40,0,66.6666666667
B1_CW30,but,1352.0832074987,1,3,0.6963459392,0,100,33.3333333333,0,100,0,40,85.7142857143,100,0,57.1428571429,0,33.3333333333,0,40
B1_CW31,not,1538.412493449,1,3,0.0993154633,33.3333333333,40,0,28.5714285714,40,80,40,33.3333333333,0,66.6666666667,85.7142857143,0,66.6666666667,80,40
B1_CW32,what,1352.0832074987,1,4,0.7958913998,57.1428571429,57.1428571429,0,25,50,28.5714285714,33.3333333333,25,57.1428571429,0,88.8888888889,0,0,0,50
B1_CW33,all,1352.0832074987,1,3,0.3535248259,28.5714285714,40,0,15.3846153846,0,28.5714285714,0,0,75,0,40,0,0,40,80
B1_CW35,we,2347.0509155108,1,2,0.5902240881,0,50,0,66.6666666667,100,40,0,66.6666666667,100,0,100,0,50,0,100
B1_CW36,when,1890.185440638,1,4,0.4157535065,33.3333333333,0,0,0,100,30.7692307692,88.8888888889,57.1428571429,57.1428571429,28.5714285714,23.5294117647,40,40,33.3333333333,28.5714285714
B1_CW37,your,1191.2652937109,1,4,0.3315026164,0,72.7272727273,0,75,25,85.7142857143,72.7272727273,50,72.7272727273,0,66.6666666667,66.6666666667,54.5454545455,50,100
B1_CW38,can,2038.6387615269,1,3,0.8935691222,66.6666666667,100,0,25,80,40,80,40,33.3333333333,0,80,0,66.6666666667,33.3333333333,66.6666666667
B1_CW39,said,2216.205902733,1,4,0.7610055755,57.1428571429,57.1428571429,20,25,80,25,85.7142857143,0,28.5714285714,0,85.7142857143,28.5714285714,25,57.1428571429,85.7142857143
B1_CW4,a,1352.0832074987,1,1,0.7215849072,66.6666666667,100,0,0,100,66.6666666667,100,66.6666666667,50,66.6666666667,66.6666666667,0,66.6666666667,66.6666666667,100
B1_CW42,an,2038.6387615269,1,2,0.5377534722,0,80,0,80,80,33.3333333333,100,0,100,40,66.6666666667,0,100,66.6666666667,100
B1_CW43,each,2347.0509155108,1,4,0.51529049,25,40,0,0,33.3333333333,0,28.5714285714,40,33.3333333333,28.5714285714,40,40,33.3333333333,40,40
B1_CW44,which,2078.3370756449,1,5,0.7212479131,25,33.3333333333,0,22.2222222222,66.6666666667,0,25,28.5714285714,28.5714285714,0,66.6666666667,0,25,50,22.2222222222
B1_CW45,she,2347.0509155108,1,3,0.7191702456,80,85.7142857143,0,40,66.6666666667,0,40,80,80,40,85.7142857143,0,80,66.6666666667,85.7142857143
B1_CW46,do,1250.7156932756,1,2,0.4194217274,66.6666666667,50,0,0,40,20,80,100,66.6666666667,0,0,40,0,66.6666666667,50
B1_CW47,how,1904.3660424139,1,3,0.6241142176,33.3333333333,33.3333333333,0,33.3333333333,100,40,80,50,40,40,100,66.6666666667,66.6666666667,40,80
B1_CW48,their,1890.185440638,1,5,0.3552510416,40,60,33.3333333333,22.2222222222,61.5384615385,50,61.5384615385,50,50,88.8888888889,57.1428571429,28.5714285714,66.6666666667,25,75
B1_CW49,if,2078.3370756449,1,2,-0.1755633461,0,0,0,0,0,0,0,0,0,0,0,33.3333333333,100,0,0
B1_CW5,to,1066.2518464228,1,2,0.2835550899,0,50,66.6666666667,0,100,0,100,40,100,50,100,100,40,0,0
B1_CW50,will,2078.3370756449,1,4,0.6912033796,25,66.6666666667,0,57.1428571429,66.6666666667,36.3636363636,57.1428571429,57.1428571429,66.6666666667,0,66.6666666667,33.3333333333,66.6666666667,22.2222222222,33.3333333333
B1_CW51,up,1352.0832074987,1,2,-0.1838897992,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0
B1_CW54,out,1904.3660424139,1,3,0.3784323392,33.3333333333,0,0,0,40,20,40,0,33.3333333333,0,33.3333333333,33.3333333333,40,40,40
B1_CW56,then,1890.185440638,1,4,0.5854277844,28.5714285714,88.8888888889,0,28.5714285714,80,46.1538461538,57.1428571429,25,22.2222222222,50,88.8888888889,0,85.7142857143,85.7142857143,100
B1_CW57,them,1890.185440638,1,4,0.5164680899,40,28.5714285714,0,33.3333333333,66.6666666667,0,88.8888888889,57.1428571429,66.6666666667,50,66.6666666667,0,0,85.7142857143,28.5714285714
B1_CW59,so,1250.7156932756,1,2,0.6926675914,50,100,0,50,100,28.5714285714,100,0,40,50,100,0,50,100,100
B1_CW6,in,2078.3370756449,1,2,0.2477532489,40,0,0,0,33.3333333333,44.4444444444,50,0,25,50,50,0,50,33.3333333333,50
B1_CW60,some,1352.0832074987,1,4,0.6400541203,66.6666666667,66.6666666667,0,66.6666666667,50,33.3333333333,100,36.3636363636,85.7142857143,33.3333333333,85.7142857143,0,66.6666666667,57.1428571429,33.3333333333
B1_CW61,her,1458.1896310151,1,3,0.7779932895,40,100,0,0,85.7142857143,66.6666666667,75,40,100,40,100,0,40,0,80
B1_CW62,would,1216.0777113326,1,5,0.4888841919,0,33.3333333333,0,25,66.6666666667,33.3333333333,80,66.6666666667,88.8888888889,28.5714285714,44.4444444444,0,88.8888888889,0,22.2222222222
B1_CW63,make,2216.205902733,1,4,0.5184101596,28.5714285714,57.1428571429,33.3333333333,66.6666666667,50,40,57.1428571429,22.2222222222,57.1428571429,0,57.1428571429,0,40,66.6666666667,44.4444444444
B1_CW64,like,2317.9521011663,1,4,0.4831490065,33.3333333333,0,0,0,100,33.3333333333,0,18.1818181818,33.3333333333,33.3333333333,100,0,0,25,66.6666666667
B1_CW65,him,2078.3370756449,1,3,-0.2202921263,40,28.5714285714,50,28.5714285714,0,28.5714285714,40,33.3333333333,0,0,40,50,40,28.5714285714,0
B1_CW67,time,2317.9521011663,1,4,0.6324401161,0,75,40,28.5714285714,100,0,57.1428571429,0,100,0,88.8888888889,28.5714285714,33.3333333333,0,33.3333333333
B1_CW68,has,2038.6387615269,1,3,0.7603445531,40,80,0,66.6666666667,80,40,80,0,40,0,100,0,80,0,100
B1_CW69,look,1216.0777113326,1,4,0.3386569218,0,33.3333333333,40,44.4444444444,85.7142857143,44.4444444444,57.1428571429,0,0,33.3333333333,88.8888888889,28.5714285714,28.5714285714,0,33.3333333333
B1_CW7,is,2078.3370756449,1,2,0.468688433,57.1428571429,33.3333333333,0,40,40,0,40,50,50,0,40,50,100,0,100
B1_CW70,more,1191.2652937109,1,4,0.3767033368,66.6666666667,28.5714285714,40,33.3333333333,72.7272727273,33.3333333333,0,57.1428571429,25,44.4444444444,88.8888888889,0,75,0,80
B1_CW72,go,1250.7156932756,1,2,0.1769793498,50,100,0,100,100,50,50,50,100,28.5714285714,50,66.6666666667,66.6666666667,100,0
B1_CW73,see,2347.0509155108,1,3,0.7517015712,80,80,0,40,80,50,80,40,28.5714285714,0,66.6666666667,0,28.5714285714,80,66.6666666667
B1_CW75,no,1250.7156932756,1,2,0.3322669904,80,100,50,100,100,33.3333333333,80,0,100,100,100,50,100,0,66.6666666667
B1_CW76,way,2216.205902733,1,3,0.6832531445,40,50,0,33.3333333333,100,28.5714285714,100,40,100,0,57.1428571429,0,66.6666666667,80,40
B1_CW77,could,1216.0777113326,1,5,0.3599304187,0,0,28.5714285714,0,100,0,44.4444444444,50,0,28.5714285714,66.6666666667,50,22.2222222222,33.3333333333,44.4444444444
B1_CW79,my,2317.9521011663,1,2,0.3629154392,66.6666666667,50,40,40,100,0,0,0,100,50,50,0,0,0,50
B1_CW8,you,1066.2518464228,1,3,0.5089385936,0,75,50,100,100,28.5714285714,100,40,100,40,75,40,0,0,80
B1_CW80,than,2038.6387615269,1,4,0.7293685884,28.5714285714,57.1428571429,0,0,66.6666666667,8,85.7142857143,57.1428571429,75,33.3333333333,35.2941176471,0,57.1428571429,50,57.1428571429
B1_CW81,first,1458.1896310151,1,5,0.7238800946,33.3333333333,80,0,0,72.7272727273,22.2222222222,60,22.2222222222,22.2222222222,0,16.6666666667,28.5714285714,50,0,72.7272727273
B1_CW83,been,2078.3370756449,1,4,0.1364228411,25,0,0,33.3333333333,44.4444444444,28.5714285714,50,57.1428571429,57.1428571429,75,44.4444444444,0,25,66.6666666667,44.4444444444
B1_CW84,call,1191.2652937109,1,4,0.4874693406,33.3333333333,28.5714285714,0,0,0,16.6666666667,0,50,57.1428571429,0,100,22.2222222222,0,0,57.1428571429
B1_CW85,who,1066.2518464228,1,3,0.4276893521,50,50,50,50,85.7142857143,50,85.7142857143,50,28.5714285714,66.6666666667,50,0,85.7142857143,50,80
B1_CW86,oil,2252.3939381268,1,3,0.4891919304,25,28.5714285714,0,15.3846153846,66.6666666667,0,80,66.6666666667,0,50,33.3333333333,0,80,20,40
B1_CW87,its,2078.3370756449,1,3,-0.4641383995,0,0,0,0,0,40,0,0,0,25,0,0,0,0,0
B1_CW88,now,1904.3660424139,1,3,0.5990423717,100,66.6666666667,0,0,85.7142857143,0,85.7142857143,0,100,80,100,33.3333333333,0,33.3333333333,80
B1_CW89,find,2317.9521011663,1,4,0.6232866047,75,66.6666666667,0,50,66.6666666667,25,66.6666666667,0,0,36.3636363636,100,0,0,57.1428571429,85.7142857143
B1_CW9,that,2038.6387615269,1,4,0.4422265614,28.5714285714,88.8888888889,33.3333333333,36.3636363636,88.8888888889,50,33.3333333333,28.5714285714,0,0,88.8888888889,28.5714285714,50,22.2222222222,0
B1_CW90,long,1191.2652937109,1,4,0.1657519832,66.6666666667,0,0,57.1428571429,72.7272727273,66.6666666667,28.5714285714,33.3333333333,0,25,88.8888888889,0,85.7142857143,75,33.3333333333
B1_CW91,down,1904.3660424139,1,4,0.6591548294,0,57.1428571429,0,28.5714285714,60,6.6666666667,80,0,57.1428571429,0,54.5454545455,0,25,33.3333333333,0
B1_CW92,day,2216.205902733,1,3,0.5671332543,13.3333333333,33.3333333333,0,33.3333333333,50,18.1818181818,100,0,33.3333333333,0,100,0,33.3333333333,57.1428571429,0
B1_CW93,did,2078.3370756449,1,3,0.7848485758,0,40,0,0,50,15.3846153846,40,0,50,0,66.6666666667,0,25,0,80
B1_CW94,get,1890.185440638,1,3,0.2102997165,28.5714285714,33.3333333333,66.6666666667,28.5714285714,66.6666666667,15.3846153846,33.3333333333,33.3333333333,33.3333333333,40,66.6666666667,0,66.6666666667,66.6666666667,33.3333333333
B1_CW95,come,1352.0832074987,1,4,0.6952710003,21.0526315789,57.1428571429,40,57.1428571429,66.6666666667,36.3636363636,66.6666666667,66.6666666667,66.6666666667,40,100,0,33.3333333333,0,66.6666666667
B1_CW96,made,2216.205902733,1,4,0.7673905527,33.3333333333,57.1428571429,40,0,66.6666666667,33.3333333333,57.1428571429,28.5714285714,57.1428571429,0,100,25,50,28.5714285714,57.1428571429
B1_CW97,may,2216.205902733,1,3,0.7396220155,33.3333333333,66.6666666667,40,40,75,15.3846153846,100,40,100,50,100,40,66.6666666667,40,85.7142857143
B1_CW98,part,1538.412493449,1,4,0.6994805922,33.3333333333,40,0,25,85.7142857143,30.7692307692,30.7692307692,22.2222222222,57.1428571429,0,100,0,0,28.5714285714,22.2222222222
B1_CW99,oh,1250.7156932756,1,2,0.2473246891,66.6666666667,100,100,57.1428571429,50,28.5714285714,100,80,0,50,100,50,100,66.6666666667,50
B1_D1,One,1352.0832074987,1,3,0.5266965731,0,0,0,33.3333333333,57.1428571429,15.3846153846,57.1428571429,0,57.1428571429,0,66.6666666667,0,0,0,0
B1_D2,Two,1066.2518464228,1,3,0.0557579172,50,40,0,0,40,80,40,0,25,0,0,0,80,50,0
B1_D3,Three,2347.0509155108,1,5,0.7449793346,0,66.6666666667,0,28.5714285714,44.4444444444,0,28.5714285714,20,50,0,36.3636363636,20,18.1818181818,0,50
B1_D4,Four,1191.2652937109,1,4,0.5999853063,57.1428571429,44.4444444444,0,57.1428571429,50,28.5714285714,50,66.6666666667,50,0,33.3333333333,28.5714285714,57.1428571429,0,50
B1_D5,Five,2317.9521011663,1,4,0.5386284471,0,33.3333333333,33.3333333333,0,66.6666666667,33.3333333333,33.3333333333,25,40,0,75,0,0,0,0
B1_D6,Six,2078.3370756449,1,3,0.4613830416,0,0,0,0,66.6666666667,0,0,0,0,0,33.3333333333,0,0,0,0
B1_D8,Eight,2216.205902733,1,5,0.2771086962,0,0,0,0,0,0,0,0,0,0,60,0,0,20,0
B1_D9,Nine,2317.9521011663,1,4,0.7314052511,33.3333333333,33.3333333333,25,25,60,25,40,28.5714285714,33.3333333333,0,75,25,33.3333333333,25,28.5714285714
B1_LA,Alpha,2791.4528155934,1,5,0.3712978158,20,22.2222222222,0,0,22.2222222222,25,18.1818181818,20,22.2222222222,0,22.2222222222,33.3333333333,22.2222222222,20,20
B1_LE,Echo,2996.8926744949,1,4,0.556208666,20,50,0,16.6666666667,40,28.5714285714,44.4444444444,0,22.2222222222,22.2222222222,57.1428571429,28.5714285714,0,25,22.2222222222
B1_LG,Golf,1538.412493449,1,4,-0.4101641101,15.3846153846,0,33.3333333333,22.2222222222,33.3333333333,36.3636363636,33.3333333333,33.3333333333,28.5714285714,33.3333333333,33.3333333333,57.1428571429,33.3333333333,28.5714285714,28.5714285714
B1_LI,India,3535.2711077204,1,5,0.4080304798,33.3333333333,18.1818181818,28.5714285714,0,18.1818181818,20,33.3333333333,44.4444444444,33.3333333333,18.1818181818,54.5454545455,0,20,40,20
B1_LM,Mike,2317.9521011663,1,4,-0.2520850814,0,0,25,25,0,25,20,0,0,28.5714285714,22.2222222222,0,0,0,20
B1_LO,Oscar,1612.700935298,1,5,0.5402709651,25,40,28.5714285714,25,36.3636363636,33.3333333333,36.3636363636,0,25,0,26.6666666667,0,0,25,54.5454545455
B1_LX,X-ray,2271.9312321003,1,5,0.4635457829,44.4444444444,33.3333333333,50,20,36.3636363636,28.5714285714,50,44.4444444444,54.5454545455,0,18.1818181818,22.2222222222,18.1818181818,15.3846153846,66.6666666667
B1_UW57,Asia,3072.9275611495,1,4,0.3662031594,14.2857142857,33.3333333333,0,40,25,28.5714285714,44.4444444444,25,25,22.2222222222,28.5714285714,33.3333333333,25,20,28.5714285714
B1_UW76,hulk,1352.0832074987,1,4,0.6530065603,33.3333333333,40,0,0,33.3333333333,33.3333333333,28.5714285714,33.3333333333,28.5714285714,0,33.3333333333,28.5714285714,0,0,33.3333333333
B1_UW83,tree,2347.0509155108,1,4,0.6741359076,0,80,0,66.6666666667,36.3636363636,0,60,33.3333333333,28.5714285714,0,75,0,28.5714285714,50,40
B1_UW86,cup,1352.0832074987,1,3,0.5684216153,0,0,0,0,40,0,40,0,40,0,0,0,0,0,33.3333333333
B1_UW88,spoon,1066.2518464228,1,5,0.6969047141,0,50,22.2222222222,0,50,25,50,28.5714285714,28.5714285714,0,50,28.5714285714,0,28.5714285714,50
B1_UW89,girl,1458.1896310151,1,4,0.713378367,16.6666666667,25,0,0,72.7272727273,0,50,50,57.1428571429,33.3333333333,80,0,33.3333333333,25,25
B1_UW90,ball,1191.2652937109,1,4,0.7788257897,28.5714285714,33.3333333333,0,0,66.6666666667,11.4285714286,28.5714285714,28.5714285714,57.1428571429,0,57.1428571429,0,57.1428571429,0,40
B1_UW97,duck,1352.0832074987,1,4,0.3595667564,0,0,0,0,28.5714285714,7.1428571429,57.1428571429,0,33.3333333333,0,0,0,0,25,0
B1_UW98,quack,2038.6387615269,1,5,0.5537301643,0,25,0,0,57.1428571429,0,0,0,33.3333333333,0,40,0,0,16.6666666667,0
B2_C10,Line,2317.9521011663,1,4,0.1706166796,57.1428571429,0,25,0,57.1428571429,66.6666666667,0,33.3333333333,66.6666666667,40,75,0,0,28.5714285714,40
B2_C14,Cut,1352.0832074987,1,3,0.2269781194,0,0,0,0,0,0,0,0,0,0,33.3333333333,0,28.5714285714,0,0
B2_C16,Upward,1584.982327291,1,6,0.7269163281,15.3846153846,33.3333333333,0,26.6666666667,54.5454545455,20,20,33.3333333333,18.1818181818,0,37.5,18.1818181818,16.6666666667,25,33.3333333333
B2_C18,Left,1890.185440638,1,4,0.3038161176,0,33.3333333333,0,0,0,22.2222222222,0,28.5714285714,0,0,25,0,0,0,0
B2_C19,Right,2317.9521011663,1,5,0.7147906277,25,22.2222222222,0,0,66.6666666667,0,22.2222222222,0,61.5384615385,0,72.7272727273,0,0,0,22.2222222222
B2_C4,Enter,2323.3551533374,1,5,0.5894125889,36.3636363636,20,0,46.1538461538,60,20,60,22.2222222222,54.5454545455,28.5714285714,54.5454545455,0,44.4444444444,25,20
B2_C5,Tab,2038.6387615269,1,3,0.690910362,28.5714285714,33.3333333333,0,40,50,15.3846153846,28.5714285714,40,40,0,33.3333333333,0,0,33.3333333333,28.5714285714
B2_C7,Alt,1538.412493449,1,3,0.4014904809,0,0,0,0,33.3333333333,33.3333333333,40,0,0,0,40,0,33.3333333333,40,40
B2_C9,Shift,2078.3370756449,1,5,0.2625864583,0,20,0,0,40,28.5714285714,44.4444444444,22.2222222222,25,28.5714285714,0,0,28.5714285714,0,0
B2_CW1,the,2347.0509155108,1,3,0.6850899136,0,100,0,40,100,12.5,40,100,0,0,66.6666666667,0,80,0,66.6666666667
B2_CW10,it,2078.3370756449,1,2,0.3752931114,22.2222222222,0,0,0,50,0,0,0,33.3333333333,0,0,0,50,0,50
B2_CW100,yes,1890.185440638,1,3,0.8778575254,28.5714285714,100,0,66.6666666667,85.7142857143,42.8571428571,100,100,57.1428571429,0,100,0,40,50,100
B2_CW11,he,2347.0509155108,1,2,0.4845152057,100,80,0,0,66.6666666667,50,100,100,66.6666666667,0,80,66.6666666667,80,66.6666666667,0
B2_CW12,was,1352.0832074987,1,3,0.8125331265,66.6666666667,85.7142857143,0,0,66.6666666667,10.5263157895,100,33.3333333333,40,0,85.7142857143,0,57.1428571429,66.6666666667,33.3333333333
B2_CW13,for,1191.2652937109,1,3,0.907473233,85.7142857143,100,0,0,66.6666666667,40,85.7142857143,66.6666666667,66.6666666667,0,100,0,33.3333333333,0,100
B2_CW14,on,1538.412493449,1,2,-0.2010195557,0,0,0,36.3636363636,40,36.3636363636,50,0,66.6666666667,50,50,66.6666666667,0,100,0
B2_CW16,as,2038.6387615269,1,2,0.5860406101,100,100,0,0,57.1428571429,16.6666666667,100,100,28.5714285714,50,100,100,66.6666666667,50,100
B2_CW17,with,2078.3370756449,1,4,0.3549224317,28.5714285714,0,0,33.3333333333,44.4444444444,33.3333333333,25,28.5714285714,50,33.3333333333,60,0,28.5714285714,28.5714285714,28.5714285714
B2_CW18,his,2078.3370756449,1,3,0.5569156615,57.1428571429,66.6666666667,0,0,50,40,57.1428571429,66.6666666667,28.5714285714,0,40,40,80,28.5714285714,33.3333333333
B2_CW19,they,2216.205902733,1,4,0.8535181081,40,57.1428571429,0,33.3333333333,75,18.1818181818,88.8888888889,100,28.5714285714,0,100,0,57.1428571429,25,57.1428571429
B2_CW2,of,1352.0832074987,1,2,0.0396361684,0,0,66.6666666667,0,50,0,50,50,0,50,0,0,50,0,50
B2_CW20,I,2317.9521011663,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B2_CW21,at,2038.6387615269,1,2,0.6456457744,50,40,0,25,40,40,50,50,50,0,80,50,50,40,50
B2_CW22,be,2347.0509155108,1,2,-0.1111501776,50,0,0,50,66.6666666667,40,0,0,50,0,50,50,66.6666666667,100,0
B2_CW23,this,2078.3370756449,1,4,0.8755455877,33.3333333333,57.1428571429,0,0,57.1428571429,0,100,33.3333333333,50,0,88.8888888889,0,0,25,33.3333333333
B2_CW24,have,2216.205902733,1,4,0.5294805905,40,28.5714285714,33.3333333333,50,88.8888888889,33.3333333333,100,57.1428571429,28.5714285714,0,33.3333333333,33.3333333333,33.3333333333,33.3333333333,33.3333333333
B2_CW25,from,1352.0832074987,1,4,0.7771393469,28.5714285714,100,33.3333333333,28.5714285714,72.7272727273,14.2857142857,60,28.5714285714,40,25,66.6666666667,33.3333333333,28.5714285714,0,85.7142857143
B2_CW26,or,1191.2652937109,1,2,0.4466057137,33.3333333333,80,0,0,0,0,80,66.6666666667,80,66.6666666667,100,50,100,40,80
B2_CW27,had,2038.6387615269,1,3,0.5456481057,0,66.6666666667,0,13.3333333333,50,57.1428571429,75,40,0,40,100,40,25,25,66.6666666667
B2_CW28,by,2317.9521011663,1,2,0.7035988072,28.5714285714,0,0,40,66.6666666667,0,100,50,100,0,66.6666666667,0,0,0,80
B2_CW29,word,1458.1896310151,1,4,0.5644596735,66.6666666667,50,40,33.3333333333,40,46.1538461538,57.1428571429,85.7142857143,85.7142857143,28.5714285714,100,33.3333333333,0,28.5714285714,75
B2_CW3,and,1352.0832074987,1,3,0.2098884564,0,66.6666666667,50,40,100,25,50,50,33.3333333333,80,100,80,57.1428571429,85.7142857143,80
B2_CW30,but,1352.0832074987,1,3,0.6304263137,0,0,0,22.2222222222,85.7142857143,0,100,0,100,0,66.6666666667,0,0,0,33.3333333333
B2_CW31,not,1538.412493449,1,3,-0.1667106049,40,0,50,0,0,80,66.6666666667,40,66.6666666667,40,66.6666666667,40,80,50,40
B2_CW32,what,1352.0832074987,1,4,0.5506520789,57.1428571429,0,0,0,66.6666666667,28.5714285714,88.8888888889,33.3333333333,75,0,50,40,0,44.4444444444,50
B2_CW33,all,1352.0832074987,1,3,0.1030685832,14.2857142857,0,40,40,40,80,100,0,80,0,40,0,40,40,0
B2_CW35,we,2347.0509155108,1,2,0.7728797469,100,50,0,66.6666666667,100,40,100,100,100,33.3333333333,100,0,33.3333333333,0,80
B2_CW36,when,1890.185440638,1,4,0.6193071597,85.7142857143,57.1428571429,0,25,22.2222222222,19.0476190476,57.1428571429,66.6666666667,33.3333333333,0,100,28.5714285714,0,33.3333333333,28.5714285714
B2_CW37,your,1191.2652937109,1,4,0.6892507854,20,80,0,85.7142857143,80,75,88.8888888889,28.5714285714,80,0,72.7272727273,0,33.3333333333,0,88.8888888889
B2_CW38,can,2038.6387615269,1,3,0.185716271,40,66.6666666667,80,0,50,28.5714285714,66.6666666667,0,28.5714285714,25,66.6666666667,66.6666666667,0,80,66.6666666667
B2_CW39,said,2216.205902733,1,4,0.8546868637,57.1428571429,57.1428571429,0,28.5714285714,66.6666666667,20,57.1428571429,28.5714285714,25,20,85.7142857143,0,0,25,66.6666666667
B2_CW4,a,1352.0832074987,1,1,-0.114546222,66.6666666667,66.6666666667,100,100,50,50,66.6666666667,50,100,66.6666666667,66.6666666667,66.6666666667,66.6666666667,66.6666666667,100
B2_CW42,an,2038.6387615269,1,2,0.6146098963,0,80,0,33.3333333333,57.1428571429,28.5714285714,100,80,80,66.6666666667,100,0,50,100,100
B2_CW43,each,2347.0509155108,1,4,0.2802650651,22.2222222222,28.5714285714,0,25,40,33.3333333333,28.5714285714,40,0,40,28.5714285714,0,33.3333333333,40,33.3333333333
B2_CW44,which,2078.3370756449,1,5,0.6526825094,25,25,0,0,28.5714285714,25,60,28.5714285714,25,22.2222222222,28.5714285714,0,25,25,25
B2_CW45,she,2347.0509155108,1,3,0.7231001164,80,75,0,40,85.7142857143,50,85.7142857143,0,80,40,85.7142857143,0,0,0,85.7142857143
B2_CW46,do,1250.7156932756,1,2,0.0776228173,80,0,50,33.3333333333,50,13.3333333333,0,0,100,0,25,0,0,0,0
B2_CW47,how,1904.3660424139,1,3,0.5686579664,40,80,0,100,85.7142857143,28.5714285714,80,33.3333333333,40,50,100,40,40,33.3333333333,40
B2_CW48,their,1890.185440638,1,5,0.761946658,50,28.5714285714,0,50,61.5384615385,25,72.7272727273,66.6666666667,66.6666666667,20,61.5384615385,0,57.1428571429,25,60
B2_CW49,if,2078.3370756449,1,2,0.0861674408,0,0,0,0,0,28.5714285714,50,0,0,0,0,0,40,0,0
